monument,monumentLabel,founder,founderLabel,genderLabel,birthDate,deathDate,lifespan,birthCountryLabel,deathCountryLabel,universityLabel
http://www.wikidata.org/entity/Q7477301,Bourlon Wood Cemetery,http://www.wikidata.org/entity/Q2665617,Канадский экспедиционный корпус,,,,,,,
http://www.wikidata.org/entity/Q695229,Храмы Чола,http://www.wikidata.org/entity/Q151148,Чола,,,,,,,
http://www.wikidata.org/entity/Q6581808,Be'eri Water Tower,http://www.wikidata.org/entity/Q2909365,Солель-Боне,,,,,,,
http://www.wikidata.org/entity/Q2801626,Bucquoy Communal Cemetery Extension,http://www.wikidata.org/entity/Q646534,63rd (Royal Naval) Division,,,,,,,
http://www.wikidata.org/entity/Q2347102,Mill Switch British Cemetery,http://www.wikidata.org/entity/Q2665617,Канадский экспедиционный корпус,,,,,,,
http://www.wikidata.org/entity/Q107006467,Cape Dutch Homesteads of the Winelands,http://www.wikidata.org/entity/Q200569,голландцы,,,,,,,
http://www.wikidata.org/entity/Q17043589,Часовня-усыпальница (Первомайск),http://www.wikidata.org/entity/Q3918266,Мацей Кавечинский,мужской пол,1520-05-29T00:00:00Z,1572-01-01T00:00:00Z,52,,,Галле-Виттенбергский университет
http://www.wikidata.org/entity/Q2312998,Loos British Cemetery,http://www.wikidata.org/entity/Q2665617,Канадский экспедиционный корпус,,,,,,,
http://www.wikidata.org/entity/Q7482578,"Quarry Cemetery, Marquion",http://www.wikidata.org/entity/Q2665617,Канадский экспедиционный корпус,,,,,,,
http://www.wikidata.org/entity/Q2295374,Haspres Coppice Cemetery,http://www.wikidata.org/entity/Q927379,49th (West Riding) Infantry Division,,,,,,,
http://www.wikidata.org/entity/Q19601983,Africké muzeum Dr. Emila Holuba,http://www.wikidata.org/entity/Q1624693,Голице,,,,,,,
http://www.wikidata.org/entity/Q22999517,Joseph Sec monument,http://www.wikidata.org/entity/Q3185627,Joseph Sec,мужской пол,1715-01-01T00:00:00Z,1794-01-01T00:00:00Z,79,,,
http://www.wikidata.org/entity/Q67000590,Igreja do Tirol,http://www.wikidata.org/entity/Q696656,Вербисты,,,,,,,
http://www.wikidata.org/entity/Q110606469,Santerno Valley War Cemetery,http://www.wikidata.org/entity/Q3599828,78th Infantry Division,,,,,,,
http://www.wikidata.org/entity/Q105671810,Q105671810,http://www.wikidata.org/entity/Q1232428,Университет Страны Басков,,,,,,,
http://www.wikidata.org/entity/Q5909931,Q5909931,http://www.wikidata.org/entity/Q165005,Францисканцы,,,,,,,
http://www.wikidata.org/entity/Q60536250,Bab El Bhar (Tangier),http://www.wikidata.org/entity/Q200464,колонии Португалии,,,,,,,
http://www.wikidata.org/entity/Q6677680,Izkor,http://www.wikidata.org/entity/Q1862884,Министерство обороны Израиля,,,,,,,
http://www.wikidata.org/entity/Q2254329,Maroeuil British Cemetery,http://www.wikidata.org/entity/Q2438997,51-я пехотная дивизия (Великобритания),,,,,,,
http://www.wikidata.org/entity/Q10856360,Taitoku-in Mausoleum,http://www.wikidata.org/entity/Q1042428,Тосикацу Дои,мужской пол,1573-04-29T00:00:00Z,1644-08-12T00:00:00Z,71,,,
http://www.wikidata.org/entity/Q2906552,Bois-Carre British Cemetery,http://www.wikidata.org/entity/Q2593078,1-я Канадская пехотная дивизия,,,,,,,
http://www.wikidata.org/entity/Q127311650,"Church of Saint Nicholas, the coronation and burial church of the Bosnian kings",http://www.wikidata.org/entity/Q965795,Степан Котроманич,мужской пол,1292-01-01T00:00:00Z,1353-01-01T00:00:00Z,61,,,
http://www.wikidata.org/entity/Q2676011,Dury Crucifix Cemetery,http://www.wikidata.org/entity/Q2665617,Канадский экспедиционный корпус,,,,,,,
http://www.wikidata.org/entity/Q2419925,Oosttaverne Wood Cemetery,http://www.wikidata.org/entity/Q2281542,9-й армейский корпус,,,,,,,
http://www.wikidata.org/entity/Q112685833,Dancurás Heroes Cemetery in Lacu Roșu,http://www.wikidata.org/entity/Q682645,Вооружённые силы Австро-Венгрии,,,,,,,
http://www.wikidata.org/entity/Q113027889,Q113027889,http://www.wikidata.org/entity/Q1021214,Винцент Тышкевич,мужской пол,1757-01-01T00:00:00Z,1816-03-12T00:00:00Z,59,Литва,,
http://www.wikidata.org/entity/Q16578043,"Iglesia del Corazón de María, Valparaíso",http://www.wikidata.org/entity/Q1095569,Кларетинцы,,,,,,,
http://www.wikidata.org/entity/Q55235272,Q55235272,http://www.wikidata.org/entity/Q4356678,Rosenlew,,,,,,,
http://www.wikidata.org/entity/Q2051992,La Belle Alliance Cemetery,http://www.wikidata.org/entity/Q2997813,King's Royal Rifle Corps,,,,,,,
http://www.wikidata.org/entity/Q819565,Монумент Бергера,http://www.wikidata.org/entity/Q2461430,Turngemeinde Witten von 1848,,,,,,,
http://www.wikidata.org/entity/Q2678639,Dominion Cemetery,http://www.wikidata.org/entity/Q2665617,Канадский экспедиционный корпус,,,,,,,
http://www.wikidata.org/entity/Q2257067,St. Olle British Cemetery,http://www.wikidata.org/entity/Q2665617,Канадский экспедиционный корпус,,,,,,,
http://www.wikidata.org/entity/Q18220881,Igrexa de San Francisco de Betanzos,http://www.wikidata.org/entity/Q3297917,Fernán Pérez de Andrade,мужской пол,1330-01-01T00:00:00Z,1397-01-01T00:00:00Z,67,,,
http://www.wikidata.org/entity/Q15877754,Ledeghem Military Cemetery,http://www.wikidata.org/entity/Q221553,29th Division,,,,,,,
http://www.wikidata.org/entity/Q65028716,Q65028716,http://www.wikidata.org/entity/Q2554299,Правительство Страны Басков,,,,,,,
http://www.wikidata.org/entity/Q66315439,Capela do bom Jesus da Glória,http://www.wikidata.org/entity/Q913972,Орден меньших братьев,,,,,,,
http://www.wikidata.org/entity/Q97315490,Братская могила советских воинов,http://www.wikidata.org/entity/Q4294505,Министерство обороны СССР,,,,,,,
http://www.wikidata.org/entity/Q55727392,Goseong Hwaamsa Temple,http://www.wikidata.org/entity/Q4215992,Jinpyo,мужской пол,,,,,,
http://www.wikidata.org/entity/Q11544148,Hashino iron mining and smelting site,http://www.wikidata.org/entity/Q3594050,Такато Оосима,мужской пол,1826-06-16T00:00:00Z,1901-03-29T00:00:00Z,75,Япония,,
http://www.wikidata.org/entity/Q136089208,Selbstschutz memorial,http://www.wikidata.org/entity/Q249390,Federation of German Minority Youth,,,,,,,
http://www.wikidata.org/entity/Q64592019,Q64592019,http://www.wikidata.org/entity/Q682645,Вооружённые силы Австро-Венгрии,,,,,,,
http://www.wikidata.org/entity/Q4925554,Blauwepoort Farm Cemetery,http://www.wikidata.org/entity/Q1068095,Альпийские шассёры,,,,,,,
http://www.wikidata.org/entity/Q5171608,Roclincourt Military Cemetery,http://www.wikidata.org/entity/Q2438997,51-я пехотная дивизия (Великобритания),,,,,,,
http://www.wikidata.org/entity/Q1878989,Le Quesnoy Communal Cemetery Extension,http://www.wikidata.org/entity/Q4324015,Новозеландская дивизия,,,,,,,
http://www.wikidata.org/entity/Q65032247,Bosque de Luz,http://www.wikidata.org/entity/Q3036440,Álava Foral Council,,,,,,,
http://www.wikidata.org/entity/Q116484,Imagine Peace Tower,http://www.wikidata.org/entity/Q117012,Йоко Оно,женский пол,1933-02-18T00:00:00Z,,,Япония,,Университет Гакусюин
http://www.wikidata.org/entity/Q47294519,Sequehart British Cemetery No.1,http://www.wikidata.org/entity/Q3329335,Sherwood Foresters,,,,,,,
http://www.wikidata.org/entity/Q1989990,"Rue-du-Bacquerot (13th London) Graveyard, Laventie",http://www.wikidata.org/entity/Q2171148,Royal Ulster Rifles,,,,,,,
http://www.wikidata.org/entity/Q24933232,Walk of Fame of Italian sport,http://www.wikidata.org/entity/Q1114833,Национальный олимпийский комитет Италии,,,,,,,
http://www.wikidata.org/entity/Q2439525,Voormezeele Enclosure N° 3,http://www.wikidata.org/entity/Q3061319,Канадский полк лёгкой пехоты принцессы Патриции,,,,,,,
http://www.wikidata.org/entity/Q1202019,Храм Литературы,http://www.wikidata.org/entity/Q68398,Ли Тхань-тонг,мужской пол,1023-04-05T00:00:00Z,1072-02-07T00:00:00Z,49,,,
http://www.wikidata.org/entity/Q2223848,Lagnicourt Hedge Cemetery,http://www.wikidata.org/entity/Q3489806,Somerset Light Infantry,,,,,,,
http://www.wikidata.org/entity/Q2910625,Ramat HaNadiv,http://www.wikidata.org/entity/Q159386,Ротшильды,,,,,,,
http://www.wikidata.org/entity/Q1810448,Landrecies British Cemetery,http://www.wikidata.org/entity/Q4632247,25th Division,,,,,,,
http://www.wikidata.org/entity/Q117457185,Fernández López Building of the Pontevedra Museum,http://www.wikidata.org/entity/Q5480660,Diputación Provincial de Pontevedra,,,,,,,
http://www.wikidata.org/entity/Q2767343,Welsh Cemetery (Caesar's Nose),http://www.wikidata.org/entity/Q16057562,38th (Welsh) Infantry Division,,,,,,,
http://www.wikidata.org/entity/Q96031386,Q96031386,http://www.wikidata.org/entity/Q65963372,Karel Picmaus,мужской пол,1943-09-09T00:00:00Z,,,Чехия,,
http://www.wikidata.org/entity/Q113074119,"Gedenktafel ""Wegmarke"" in Munich",http://www.wikidata.org/entity/Q100743737,Forum Queeres Archiv München e. V.– LGBTIQ* in History and Culture,,,,,,,
http://www.wikidata.org/entity/Q11906389,Arco da Vila,http://www.wikidata.org/entity/Q61000556,Francisco Gomes do Avelar,мужской пол,1739-01-01T00:00:00Z,1816-12-15T00:00:00Z,77,Португалия,,
http://www.wikidata.org/entity/Q2304506,Proville British Cemetery,http://www.wikidata.org/entity/Q4641785,61st (2nd South Midland) Division,,,,,,,
http://www.wikidata.org/entity/Q18697155,"Valley Cemetery, Vis-en-Artois",http://www.wikidata.org/entity/Q4636668,"3rd Battalion (Toronto Regiment), CEF",,,,,,,
http://www.wikidata.org/entity/Q7289508,Ramgarhia bunga,http://www.wikidata.org/entity/Q6164141,Джасса Сингх Рамгархия,мужской пол,1723-01-01T00:00:00Z,1803-01-01T00:00:00Z,80,,,
http://www.wikidata.org/entity/Q5769420,Amin al-Din Balyani Mausoleum,http://www.wikidata.org/entity/Q5937301,Amin al-Din Balyani,мужской пол,1269-01-01T00:00:00Z,1345-03-24T00:00:00Z,76,Иран,,
http://www.wikidata.org/entity/Q2609598,Quietiste Military Cemetery,http://www.wikidata.org/entity/Q4639913,50th (Northumbrian) Division,,,,,,,
http://www.wikidata.org/entity/Q2610148,Lebucquiere Communal Cemetery Extension,http://www.wikidata.org/entity/Q4596302,1-я дивизия (Австралия),,,,,,,
http://www.wikidata.org/entity/Q22978863,Pictou Academy,http://www.wikidata.org/entity/Q16857980,Thomas McCulloch,мужской пол,1776-01-01T00:00:00Z,1843-09-09T00:00:00Z,67,Великобритания,,Университет Глазго
http://www.wikidata.org/entity/Q11888648,Porin Konepaja,http://www.wikidata.org/entity/Q65230522,Carl Anton Björnberg,мужской пол,1821-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q5769420,Amin al-Din Balyani Mausoleum,http://www.wikidata.org/entity/Q5937301,Amin al-Din Balyani,мужской пол,1269-01-01T00:00:00Z,1344-03-24T00:00:00Z,75,Иран,,
http://www.wikidata.org/entity/Q126978483,No Mafia Memorial,http://www.wikidata.org/entity/Q63184743,Anna Puglisi,женский пол,1939-01-01T00:00:00Z,,,Италия,,
http://www.wikidata.org/entity/Q4143002,Гомомонумент (Гаага),http://www.wikidata.org/entity/Q101200470,Foundation International Homomonument The Hague,,,,,,,
http://www.wikidata.org/entity/Q70869040,Kut War Cemetery,http://www.wikidata.org/entity/Q4642566,6th (Poona) Division,,,,,,,
http://www.wikidata.org/entity/Q1060966,Sennyū-ji Temple,http://www.wikidata.org/entity/Q11385613,Shunjō,мужской пол,1166-09-13T00:00:00Z,1227-05-02T00:00:00Z,61,Япония,,
http://www.wikidata.org/entity/Q50024555,Мемориальный комплекс Хатынь,http://www.wikidata.org/entity/Q28599602,Юрий Михайлович Градов,мужской пол,1934-06-29T00:00:00Z,,,Россия,,Московский архитектурный институт
http://www.wikidata.org/entity/Q9046913,Pontevedra Museum,http://www.wikidata.org/entity/Q5480660,Diputación Provincial de Pontevedra,,,,,,,
http://www.wikidata.org/entity/Q7178120,Peters Cartridge Company,http://www.wikidata.org/entity/Q105451595,Gershom Moore Peters,мужской пол,1843-01-01T00:00:00Z,1919-01-01T00:00:00Z,76,США,,Университет Денисона
http://www.wikidata.org/entity/Q11580603,Shirotoridate,http://www.wikidata.org/entity/Q60986708,Abe no Noritō,мужской пол,,,,,,
http://www.wikidata.org/entity/Q20053178,Paris n'América Store,http://www.wikidata.org/entity/Q116732129,Francisco Pereira de Castro,мужской пол,,,,,,
http://www.wikidata.org/entity/Q6455290,Kōshin-an,http://www.wikidata.org/entity/Q6446083,Kurita Chodō,мужской пол,1749-08-21T00:00:00Z,1814-08-21T00:00:00Z,65,Япония,,
http://www.wikidata.org/entity/Q105710860,Часовня-усыпальница Прушинских,http://www.wikidata.org/entity/Q106144637,Иосиф Прушинский,мужской пол,http://www.wikidata.org/.well-known/genid/3e79501a4bd3071ad32845ca04023a7c,1790-11-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2194018,Cantaing British Cemetery,http://www.wikidata.org/entity/Q4640242,52nd (Lowland) Infantry Division,,,,,,,
http://www.wikidata.org/entity/Q649463,Yuzuki Castle,http://www.wikidata.org/entity/Q24865972,Митимори Коно,мужской пол,,,,,,
http://www.wikidata.org/entity/Q3547759,Ueno Daibutsu,http://www.wikidata.org/entity/Q11427694,Hori Naoyori,мужской пол,1577-01-01T00:00:00Z,1639-07-29T00:00:00Z,62,,,
http://www.wikidata.org/entity/Q847290,Shizutani School,http://www.wikidata.org/entity/Q11556313,Нагатада Цуда,мужской пол,1640-01-01T00:00:00Z,1707-03-08T00:00:00Z,67,Япония,,
http://www.wikidata.org/entity/Q8513893,Englefontaine British Cemetery,http://www.wikidata.org/entity/Q16057562,38th (Welsh) Infantry Division,,,,,,,
http://www.wikidata.org/entity/Q11363889,Chūson-ji Konjikidō,http://www.wikidata.org/entity/Q5360232,Fujiwara no Kiyohira,мужской пол,1056-01-01T00:00:00Z,1128-08-17T00:00:00Z,72,,,
http://www.wikidata.org/entity/Q61092789,Q61092789,http://www.wikidata.org/entity/Q11994733,Q11994733,,,,,,,
http://www.wikidata.org/entity/Q2968274,Замок Итидзёдани,http://www.wikidata.org/entity/Q13448927,Асакура Такакагэ,мужской пол,1428-06-11T00:00:00Z,1481-08-30T00:00:00Z,53,,,
http://www.wikidata.org/entity/Q2363527,Bois-des-Angles British Cemetery,http://www.wikidata.org/entity/Q4631096,21st Division,,,,,,,
http://www.wikidata.org/entity/Q18191506,Beit Hakerem – Yefe Nof Memorial Garden,http://www.wikidata.org/entity/Q7002130,Yad Labanim,,,,,,,
http://www.wikidata.org/entity/Q108114851,Castelao Building of the Pontevedra Museum,http://www.wikidata.org/entity/Q5480660,Diputación Provincial de Pontevedra,,,,,,,
http://www.wikidata.org/entity/Q2063430,Quarry Wood Cemetery,http://www.wikidata.org/entity/Q17507388,"102nd Battalion, CEF",,,,,,,
http://www.wikidata.org/entity/Q16366527,Памятник Александру Манташеву,http://www.wikidata.org/entity/Q15831781,Tigran Arzumanyan,мужской пол,1945-01-27T00:00:00Z,,,Армения,,Ереванский государственный художественно-театральный институт
http://www.wikidata.org/entity/Q6057986,Palacio de Fabio Nelli,http://www.wikidata.org/entity/Q5854192,Fabio Nelli,мужской пол,1533-01-01T00:00:00Z,1699-01-01T00:00:00Z,166,Испания,,
http://www.wikidata.org/entity/Q11580783,Kudara-ji,http://www.wikidata.org/entity/Q11580791,Kudara no Konikishi Kyōfuku,мужской пол,0697-01-01T00:00:00Z,0766-08-12T00:00:00Z,69,,,
http://www.wikidata.org/entity/Q22119078,Shinbaru-Nuyama Kofun Group,http://www.wikidata.org/entity/Q16481907,Munakata clan,,,,,,,
http://www.wikidata.org/entity/Q11685778,"Chapel-burial-vault of Skirmunt family, Moladava",http://www.wikidata.org/entity/Q107380364,Генрик Скирмунт,мужской пол,1835-01-01T00:00:00Z,1916-01-01T00:00:00Z,81,,,
http://www.wikidata.org/entity/Q1716627,Mit Freud in Berlin,http://www.wikidata.org/entity/Q95202987,Regine Lockot,женский пол,1946-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q3423358,Wellington Cemetery,http://www.wikidata.org/entity/Q5313130,Duke of Wellington's Regiment,,,,,,,
http://www.wikidata.org/entity/Q8513958,Fifteen Ravine British Cemetery,http://www.wikidata.org/entity/Q7980559,Welch Regiment,,,,,,,
http://www.wikidata.org/entity/Q97456291,Q97456291,http://www.wikidata.org/entity/Q16130482,Orna Shimoni,женский пол,1941-03-31T00:00:00Z,,,Израиль,,
http://www.wikidata.org/entity/Q66316027,Terreiro Ogodô Dey,http://www.wikidata.org/entity/Q86241316,Justiniano de Souza de Jesus,мужской пол,1913-01-01T00:00:00Z,1989-01-01T00:00:00Z,76,,,
http://www.wikidata.org/entity/Q24276211,Santa María de Carrizo,http://www.wikidata.org/entity/Q5849237,Estefanía Ramírez,женский пол,1101-01-01T00:00:00Z,1183-01-01T00:00:00Z,82,,,
http://www.wikidata.org/entity/Q130705083,Makom BaLev,http://www.wikidata.org/entity/Q118593714,Ashdod Archive,,,,,,,
http://www.wikidata.org/entity/Q22662457,Beaurevoir British Cemetery,http://www.wikidata.org/entity/Q4642200,66th Division,,,,,,,
http://www.wikidata.org/entity/Q130705083,Makom BaLev,http://www.wikidata.org/entity/Q119893080,Municipality of Ashdod,,,,,,,
http://www.wikidata.org/entity/Q20042067,Nirayama Reverberatory Furnaces,http://www.wikidata.org/entity/Q11550912,Хидэтоси Эгава,мужской пол,1839-01-01T00:00:00Z,1863-02-04T00:00:00Z,24,,,
http://www.wikidata.org/entity/Q2566075,Meath Cemetery,http://www.wikidata.org/entity/Q4635252,33rd Division,,,,,,,
http://www.wikidata.org/entity/Q116484,Imagine Peace Tower,http://www.wikidata.org/entity/Q1764,Рейкьявик,,,,,,,
http://www.wikidata.org/entity/Q2515996,Packhorse Farm Shrine Cemetery,http://www.wikidata.org/entity/Q4638341,46th (North Midland) Division,,,,,,,
http://www.wikidata.org/entity/Q2970766,Tateyama Castle,http://www.wikidata.org/entity/Q11644669,Satomi Yoshiyori,мужской пол,1543-01-01T00:00:00Z,1587-11-26T00:00:00Z,44,,,
http://www.wikidata.org/entity/Q2079043,Sains-les-Marquion British Cemetery,http://www.wikidata.org/entity/Q4636707,3rd Canadian Infantry Brigade,,,,,,,
http://www.wikidata.org/entity/Q11482263,Awaji Kannon,http://www.wikidata.org/entity/Q89222488,Toyokichi Okuuchi,мужской пол,,1988-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q11647322,Kin-gū Shrine,http://www.wikidata.org/entity/Q20042042,Nisshū,мужской пол,1503-01-01T00:00:00Z,1577-11-14T00:00:00Z,74,Япония,,
http://www.wikidata.org/entity/Q11439077,Ōtani Byōdō,http://www.wikidata.org/entity/Q6604921,Kakushin-ni,женский пол,1224-01-01T00:00:00Z,1283-12-21T00:00:00Z,59,Япония,,
http://www.wikidata.org/entity/Q542324,Дайбуцу Усику,http://www.wikidata.org/entity/Q6604752,Косё Оотани,мужской пол,1925-03-09T00:00:00Z,1999-12-24T00:00:00Z,74,,,Киотский университет
http://www.wikidata.org/entity/Q5337988,Villers Hill British Cemetery,http://www.wikidata.org/entity/Q4635252,33rd Division,,,,,,,
http://www.wikidata.org/entity/Q901533,Tenement Museum,http://www.wikidata.org/entity/Q61792231,Ruth J. Abram,женский пол,,,,,,
http://www.wikidata.org/entity/Q16092836,Donggosa,http://www.wikidata.org/entity/Q5299260,Doseon,мужской пол,0827-01-01T00:00:00Z,0898-01-01T00:00:00Z,71,,,
http://www.wikidata.org/entity/Q2645741,Nine Elms Military Cemetery,http://www.wikidata.org/entity/Q60790165,"14th Battalion (Royal Montreal Regiment), CEF",,,,,,,
http://www.wikidata.org/entity/Q43172581,Alameda del Parral,http://www.wikidata.org/entity/Q5714939,Segovia City Council,,,,,,,
http://www.wikidata.org/entity/Q114836809,"Schandpaal, Mespelare",http://www.wikidata.org/entity/Q20973345,Goubau family,,,,,,,
http://www.wikidata.org/entity/Q20513868,Avag Petrossian's Monument,http://www.wikidata.org/entity/Q15831781,Tigran Arzumanyan,мужской пол,1945-01-27T00:00:00Z,,,Армения,,Ереванский государственный художественно-театральный институт
http://www.wikidata.org/entity/Q8247546,Paraná Public Library,http://www.wikidata.org/entity/Q10308847,José Antônio Vaz de Carvalhais,мужской пол,1823-12-22T00:00:00Z,1888-10-30T00:00:00Z,65,Бразилия,,
http://www.wikidata.org/entity/Q87736966,Pomnik Chłopaka i Dziewczyny,http://www.wikidata.org/entity/Q9156629,Antoni Dudek,мужской пол,1949-09-05T00:00:00Z,,,Польша,,
http://www.wikidata.org/entity/Q2805174,Bailleul Road East Cemetery,http://www.wikidata.org/entity/Q4635405,34th Division,,,,,,,
http://www.wikidata.org/entity/Q10343731,Palace of the Eleven Windows,http://www.wikidata.org/entity/Q20085212,sugar works master,,,,,,,
http://www.wikidata.org/entity/Q12043649,Terezín Memorial,http://www.wikidata.org/entity/Q7188,правительство,,,,,,,
http://www.wikidata.org/entity/Q126978483,No Mafia Memorial,http://www.wikidata.org/entity/Q116208468,Umberto Santino,мужской пол,1939-01-13T00:00:00Z,,,Италия,,
http://www.wikidata.org/entity/Q19900640,Часовня-усыпальница Ожешко,http://www.wikidata.org/entity/Q109353133,Каликст Пётр Ожешко,мужской пол,1822-01-01T00:00:00Z,1891-01-01T00:00:00Z,69,,,
http://www.wikidata.org/entity/Q17335342,Eva van Hogeveen hofje,http://www.wikidata.org/entity/Q91764299,Eva van Hoogeveen,женский пол,1633-01-01T00:00:00Z,1652-01-01T00:00:00Z,19,Нидерланды,,
http://www.wikidata.org/entity/Q3279443,São Francisco Church and Convent,http://www.wikidata.org/entity/Q63336576,Vicente das Chagas,мужской пол,,,,,,
http://www.wikidata.org/entity/Q22329853,Beaurevoir Communal Cemetery British Extension,http://www.wikidata.org/entity/Q4632247,25th Division,,,,,,,
http://www.wikidata.org/entity/Q18815841,Suncheon Hyanglimsa Temple,http://www.wikidata.org/entity/Q5299260,Doseon,мужской пол,0827-01-01T00:00:00Z,0898-01-01T00:00:00Z,71,,,
http://www.wikidata.org/entity/Q1540402,Monastery of Santa María de Sandoval,http://www.wikidata.org/entity/Q5849237,Estefanía Ramírez,женский пол,1101-01-01T00:00:00Z,1183-01-01T00:00:00Z,82,,,
http://www.wikidata.org/entity/Q12393769,Museo Provincial de Lugo,http://www.wikidata.org/entity/Q8768515,Deputación Provincial de Lugo,,,,,,,
http://www.wikidata.org/entity/Q10372633,Ilê Axé Asipá,http://www.wikidata.org/entity/Q10265171,Deo  Maximiliano dos Santos,мужской пол,1917-12-02T00:00:00Z,2013-10-06T00:00:00Z,96,Бразилия,,
http://www.wikidata.org/entity/Q5171608,Roclincourt Military Cemetery,http://www.wikidata.org/entity/Q4635405,34th Division,,,,,,,
http://www.wikidata.org/entity/Q5786052,Church of former Augustinian monastery,http://www.wikidata.org/entity/Q6142550,Teresa Enríquez de Alvarado,женский пол,1450-01-01T00:00:00Z,1529-03-04T00:00:00Z,79,Испания,,
http://www.wikidata.org/entity/Q11402166,Hōjō Residence Site (Enjō-ji Site),http://www.wikidata.org/entity/Q11630342,Kakukai Enjō,женский пол,http://www.wikidata.org/.well-known/genid/41ed468db2ae206e43e67e3100046073,1345-09-17T00:00:00Z,,,,
http://www.wikidata.org/entity/Q7178120,Peters Cartridge Company,http://www.wikidata.org/entity/Q105451595,Gershom Moore Peters,мужской пол,1843-01-01T00:00:00Z,1919-01-01T00:00:00Z,76,США,,Rochester Theological Seminary
http://www.wikidata.org/entity/Q28335255,The National Memorial to Peace and Justice,http://www.wikidata.org/entity/Q19867897,Equal Justice Initiative,,,,,,,
http://www.wikidata.org/entity/Q2934223,Highland Cemetery,http://www.wikidata.org/entity/Q4639913,50th (Northumbrian) Division,,,,,,,
http://www.wikidata.org/entity/Q389366,Morokulien,http://www.wikidata.org/entity/Q7654807,Swedish Peace and Arbitration Society,,,,,,,
http://www.wikidata.org/entity/Q5785590,"Convent of the Franciscanos, Zarautz",http://www.wikidata.org/entity/Q19666594,Juan de Mancicidor,мужской пол,1547-01-01T00:00:00Z,1618-01-01T00:00:00Z,71,Испания,,
http://www.wikidata.org/entity/Q2789546,Shrine Cemetery,http://www.wikidata.org/entity/Q4638341,46th (North Midland) Division,,,,,,,
http://www.wikidata.org/entity/Q24912937,Taiwan Blackfoot Disease Socio-Medical Service Memorial House,http://www.wikidata.org/entity/Q9316504,Wang King-ho,мужской пол,1916-04-23T00:00:00Z,2014-03-13T00:00:00Z,98,Японская империя,,Токийский университет
http://www.wikidata.org/entity/Q1661582,Мавзолей Ходжа Дониер (пророк Даниил),http://www.wikidata.org/entity/Q8462,Тамерлан,мужской пол,1336-04-17T00:00:00Z,1405-02-27T00:00:00Z,69,Узбекистан,Казахстан,
http://www.wikidata.org/entity/Q917896,Замок Бельмонте,http://www.wikidata.org/entity/Q733642,Хуан Пачеко,мужской пол,1419-01-01T00:00:00Z,1474-10-01T00:00:00Z,55,Испания,Испания,
http://www.wikidata.org/entity/Q206258,Citadel of Pamplona,http://www.wikidata.org/entity/Q34417,Филипп II,мужской пол,1527-05-31T00:00:00Z,1598-09-13T00:00:00Z,71,Испания,Испания,
http://www.wikidata.org/entity/Q5776980,Colegio Mayor Santa Cruz,http://www.wikidata.org/entity/Q786748,Педро Гонсалес де Мендоса,мужской пол,1428-05-12T00:00:00Z,1495-01-20T00:00:00Z,67,Испания,Испания,Университет Саламанки
http://www.wikidata.org/entity/Q6058284,Royal Chancellery of Granada Palace,http://www.wikidata.org/entity/Q32500,Карл V,мужской пол,1500-03-05T00:00:00Z,1558-10-01T00:00:00Z,58,Бельгия,Испания,
http://www.wikidata.org/entity/Q4146506,Гостиный двор,http://www.wikidata.org/entity/Q934916,Матвей Петрович Гагарин,мужской пол,1659-01-01T00:00:00Z,1721-03-21T00:00:00Z,62,,Россия,
http://www.wikidata.org/entity/Q33506576,Warsaw Gate in Opatów,http://www.wikidata.org/entity/Q728694,Кшиштоф Шидловецкий,мужской пол,1466-11-24T00:00:00Z,1532-12-30T00:00:00Z,66,Польша,Польша,
http://www.wikidata.org/entity/Q4273752,Мавзолей Арыстан-Баба,http://www.wikidata.org/entity/Q8462,Тамерлан,мужской пол,1336-04-16T00:00:00Z,1405-02-28T00:00:00Z,69,Узбекистан,Казахстан,
http://www.wikidata.org/entity/Q5909863,Q5909863,http://www.wikidata.org/entity/Q867088,Родриго Хиль Хонтаньон,мужской пол,1500-01-01T00:00:00Z,1577-05-31T00:00:00Z,77,Испания,Испания,
http://www.wikidata.org/entity/Q33506576,Warsaw Gate in Opatów,http://www.wikidata.org/entity/Q728694,Кшиштоф Шидловецкий,мужской пол,1467-01-01T00:00:00Z,1532-12-30T00:00:00Z,65,Польша,Польша,
http://www.wikidata.org/entity/Q4273752,Мавзолей Арыстан-Баба,http://www.wikidata.org/entity/Q8462,Тамерлан,мужской пол,1336-04-17T00:00:00Z,1405-02-27T00:00:00Z,69,Узбекистан,Казахстан,
http://www.wikidata.org/entity/Q225373,Монастырь Киккос,http://www.wikidata.org/entity/Q41600,Алексей I Комнин,мужской пол,1048-01-01T00:00:00Z,1118-08-15T00:00:00Z,70,Турция,Турция,
http://www.wikidata.org/entity/Q5909863,Q5909863,http://www.wikidata.org/entity/Q867088,Родриго Хиль Хонтаньон,мужской пол,1500-03-04T00:00:00Z,1577-05-31T00:00:00Z,77,Испания,Испания,
http://www.wikidata.org/entity/Q131391108,Siyavuş Pasha Tomb,http://www.wikidata.org/entity/Q912441,Канижели Сиявуш-паша,мужской пол,1505-01-01T00:00:00Z,1602-01-01T00:00:00Z,97,Османская империя,Турция,Эндерун
